时间 (秒),前车位置 (米),后车位置 (米),前车速度 (米/秒),后车速度 (米/秒),后车加速度 (米/秒²),两车间距
4.90,112.41,60.23,26.37,17.48,0.03,52.18
4.91,112.67,60.40,26.38,17.48,0.03,52.27
4.92,112.93,60.58,26.40,17.48,0.03,52.35
4.93,113.20,60.75,26.41,17.48,0.03,52.44
4.94,113.46,60.93,26.43,17.48,0.03,52.53
4.95,113.73,61.10,26.44,17.48,0.03,52.62
4.96,113.99,61.28,26.45,17.48,0.03,52.71
4.97,114.26,61.45,26.47,17.48,0.03,52.80
4.98,114.52,61.63,26.48,17.48,0.03,52.89
4.99,114.78,61.80,26.50,17.48,0.03,52.98
5.00,115.05,61.98,26.51,17.48,0.03,53.07
5.01,115.32,62.15,26.52,17.48,0.03,53.16
5.02,115.58,62.33,26.54,17.48,0.03,53.25
5.03,115.85,62.50,26.55,17.48,0.03,53.34
5.04,116.11,62.68,26.57,17.48,0.03,53.43
5.05,116.38,62.85,26.58,17.48,0.03,53.53
5.06,116.64,63.03,26.59,17.48,0.03,53.62
5.07,116.91,63.20,26.61,17.48,0.03,53.71
5.08,117.18,63.38,26.62,17.48,0.03,53.80
5.09,117.44,63.55,26.64,17.48,0.03,53.89
5.10,117.71,63.73,26.65,17.48,0.03,53.98
5.11,117.97,63.90,26.66,17.48,0.03,54.07
5.12,118.24,64.08,26.68,17.48,0.03,54.17
5.13,118.51,64.25,26.69,17.48,0.03,54.26
5.14,118.78,64.42,26.71,17.48,0.03,54.35
5.15,119.04,64.60,26.72,17.48,0.03,54.44
5.16,119.31,64.77,26.73,17.48,0.03,54.53
5.17,119.58,64.95,26.75,17.48,0.03,54.63
5.18,119.84,65.12,26.76,17.48,0.03,54.72
5.19,120.11,65.30,26.78,17.48,0.03,54.81
5.20,120.38,65.47,26.79,17.48,0.03,54.91
5.21,120.65,65.65,26.80,17.48,0.03,55.00
5.22,120.92,65.82,26.82,17.48,0.03,55.09
5.23,121.18,66.00,26.83,17.48,0.03,55.19
5.24,121.45,66.17,26.85,17.49,0.03,55.28
5.25,121.72,66.35,26.86,17.49,0.03,55.37
5.26,121.99,66.52,26.87,17.49,0.03,55.47
5.27,122.26,66.70,26.89,17.49,0.03,55.56
5.28,122.53,66.87,26.90,17.49,0.03,55.65
5.29,122.80,67.05,26.92,17.49,0.03,55.75
5.30,123.07,67.22,26.93,17.49,0.03,55.84
5.31,123.34,67.40,26.94,17.49,0.03,55.94
5.32,123.60,67.57,26.96,17.49,0.03,56.03
5.33,123.87,67.75,26.97,17.49,0.03,56.13
5.34,124.14,67.92,26.99,17.49,0.03,56.22
5.35,124.41,68.10,27.00,17.49,0.03,56.32
5.36,124.68,68.27,27.01,17.49,0.03,56.41
5.37,124.95,68.45,27.03,17.49,0.03,56.51
5.38,125.22,68.62,27.04,17.49,0.03,56.60
5.39,125.50,68.80,27.06,17.49,0.03,56.70
5.40,125.77,68.97,27.07,17.49,0.03,56.79
5.41,126.04,69.15,27.08,17.49,0.03,56.89
5.42,126.31,69.32,27.10,17.49,0.03,56.99
5.43,126.58,69.50,27.11,17.49,0.03,57.08
5.44,126.85,69.67,27.13,17.49,0.03,57.18
5.45,127.12,69.85,27.14,17.49,0.03,57.28
5.46,127.39,70.02,27.15,17.49,0.03,57.37
5.47,127.66,70.20,27.17,17.49,0.03,57.47
5.48,127.94,70.37,27.18,17.49,0.03,57.57
5.49,128.21,70.55,27.20,17.49,0.03,57.66
5.50,128.48,70.72,27.21,17.49,0.03,57.76
5.51,128.75,70.90,27.22,17.49,0.03,57.86
5.52,129.02,71.07,27.24,17.49,0.03,57.95
5.53,129.30,71.25,27.25,17.49,0.03,58.05
5.54,129.57,71.42,27.27,17.49,0.03,58.15
5.55,129.84,71.60,27.28,17.49,0.03,58.25
5.56,130.12,71.77,27.29,17.49,0.03,58.35
5.57,130.39,71.94,27.31,17.49,0.03,58.44
5.58,130.66,72.12,27.32,17.49,0.03,58.54
5.59,130.93,72.29,27.34,17.49,0.03,58.64
5.60,131.21,72.47,27.35,17.49,0.03,58.74
5.61,131.48,72.64,27.36,17.49,0.02,58.84
5.62,131.76,72.82,27.38,17.50,0.02,58.94
5.63,132.03,72.99,27.39,17.50,0.02,59.03
5.64,132.30,73.17,27.41,17.50,0.02,59.13
5.65,132.58,73.34,27.42,17.50,0.02,59.23
5.66,132.85,73.52,27.43,17.50,0.02,59.33
5.67,133.13,73.69,27.45,17.50,0.02,59.43
5.68,133.40,73.87,27.46,17.50,0.02,59.53
5.69,133.68,74.04,27.48,17.50,0.02,59.63
5.70,133.95,74.22,27.49,17.50,0.02,59.73
5.71,134.22,74.39,27.50,17.50,0.02,59.83
5.72,134.50,74.57,27.52,17.50,0.02,59.93
5.73,134.78,74.74,27.53,17.50,0.02,60.03
5.74,135.05,74.92,27.55,17.50,0.02,60.13
5.75,135.33,75.09,27.56,17.50,0.02,60.23
5.76,135.60,75.27,27.57,17.50,0.02,60.33
5.77,135.88,75.44,27.59,17.50,0.02,60.43
5.78,136.15,75.62,27.60,17.50,0.02,60.53
5.79,136.43,75.79,27.62,17.50,0.02,60.64
5.80,136.71,75.97,27.63,17.50,0.02,60.74
5.81,136.98,76.14,27.64,17.50,0.02,60.84
5.82,137.26,76.32,27.66,17.50,0.02,60.94
5.83,137.54,76.49,27.67,17.50,0.02,61.04
5.84,137.81,76.67,27.69,17.50,0.02,61.14
5.85,138.09,76.84,27.70,17.50,0.02,61.25
5.86,138.37,77.02,27.71,17.50,0.02,61.35
5.87,138.64,77.19,27.73,17.50,0.02,61.45
5.88,138.92,77.37,27.74,17.50,0.02,61.55
5.89,139.20,77.54,27.76,17.50,0.02,61.65
5.90,139.48,77.72,27.77,17.50,0.02,61.76
5.91,139.75,77.89,27.78,17.50,0.02,61.86
5.92,140.03,78.07,27.80,17.50,0.02,61.96
5.93,140.31,78.24,27.81,17.50,0.02,62.07
5.94,140.59,78.42,27.83,17.50,0.02,62.17
5.95,140.87,78.59,27.84,17.50,0.02,62.27
5.96,141.14,78.77,27.85,17.50,0.02,62.38
5.97,141.42,78.94,27.87,17.50,0.02,62.48
5.98,141.70,79.12,27.88,17.50,0.02,62.58
5.99,141.98,79.29,27.90,17.50,0.02,62.69
6.00,142.26,79.47,27.91,17.50,0.02,62.79
6.01,142.54,79.64,27.92,17.50,0.02,62.89
6.02,142.82,79.82,27.94,17.50,0.02,63.00
6.03,143.10,79.99,27.95,17.50,0.02,63.10
6.04,143.38,80.17,27.97,17.51,0.02,63.21
6.05,143.66,80.34,27.98,17.51,0.02,63.31
6.06,143.94,80.52,27.99,17.51,0.02,63.42
6.07,144.22,80.69,28.01,17.51,0.02,63.52
6.08,144.50,80.87,28.02,17.51,0.02,63.63
6.09,144.78,81.05,28.04,17.51,0.02,63.73
6.10,145.06,81.22,28.05,17.51,0.02,63.84
6.11,145.34,81.40,28.06,17.51,0.02,63.94
6.12,145.62,81.57,28.08,17.51,0.02,64.05
6.13,145.90,81.75,28.09,17.51,0.02,64.15
6.14,146.18,81.92,28.11,17.51,0.02,64.26
6.15,146.46,82.10,28.12,17.51,0.02,64.37
6.16,146.74,82.27,28.13,17.51,0.02,64.47
6.17,147.02,82.45,28.15,17.51,0.02,64.58
6.18,147.31,82.62,28.16,17.51,0.02,64.69
6.19,147.59,82.80,28.18,17.51,0.02,64.79
6.20,147.87,82.97,28.19,17.51,0.02,64.90
6.21,148.15,83.15,28.20,17.51,0.02,65.01
6.22,148.43,83.32,28.22,17.51,0.02,65.11
6.23,148.72,83.50,28.23,17.51,0.02,65.22
6.24,149.00,83.67,28.25,17.51,0.02,65.33
6.25,149.28,83.85,28.26,17.51,0.02,65.43
6.26,149.56,84.02,28.27,17.51,0.02,65.54
6.27,149.85,84.20,28.29,17.51,0.02,65.65
6.28,150.13,84.37,28.30,17.51,0.02,65.76
6.29,150.41,84.55,28.32,17.51,0.02,65.87
6.30,150.70,84.72,28.33,17.51,0.02,65.97
6.31,150.98,84.90,28.34,17.51,0.02,66.08
6.32,151.26,85.07,28.36,17.51,0.02,66.19
6.33,151.55,85.25,28.37,17.51,0.02,66.30
6.34,151.83,85.42,28.39,17.51,0.02,66.41
6.35,152.11,85.60,28.40,17.51,0.02,66.52
6.36,152.40,85.77,28.41,17.51,0.02,66.63
6.37,152.68,85.95,28.43,17.51,0.02,66.73
6.38,152.97,86.12,28.44,17.51,0.02,66.84
6.39,153.25,86.30,28.46,17.51,0.02,66.95
6.40,153.54,86.47,28.47,17.51,0.02,67.06
6.41,153.82,86.65,28.48,17.51,0.02,67.17
6.42,154.11,86.82,28.50,17.51,0.02,67.28
6.43,154.39,87.00,28.51,17.51,0.02,67.39
6.44,154.68,87.17,28.53,17.51,0.02,67.50
6.45,154.96,87.35,28.54,17.51,0.02,67.61
6.46,155.25,87.52,28.55,17.51,0.02,67.72
6.47,155.53,87.70,28.57,17.51,0.02,67.83
6.48,155.82,87.87,28.58,17.51,0.02,67.94
6.49,156.10,88.05,28.60,17.52,0.02,68.05
6.50,156.39,88.22,28.61,17.52,0.02,68.17
6.51,156.68,88.40,28.62,17.52,0.02,68.28
6.52,156.96,88.57,28.64,17.52,0.02,68.39
6.53,157.25,88.75,28.65,17.52,0.02,68.50
6.54,157.54,88.93,28.67,17.52,0.02,68.61
6.55,157.82,89.10,28.68,17.52,0.02,68.72
6.56,158.11,89.28,28.69,17.52,0.02,68.83
6.57,158.40,89.45,28.71,17.52,0.02,68.95
6.58,158.68,89.63,28.72,17.52,0.02,69.06
6.59,158.97,89.80,28.74,17.52,0.02,69.17
6.60,159.26,89.98,28.75,17.52,0.02,69.28
6.61,159.55,90.15,28.76,17.52,0.02,69.39
6.62,159.83,90.33,28.78,17.52,0.02,69.51
6.63,160.12,90.50,28.79,17.52,0.02,69.62
6.64,160.41,90.68,28.81,17.52,0.02,69.73
6.65,160.70,90.85,28.82,17.52,0.02,69.85
6.66,160.99,91.03,28.83,17.52,0.02,69.96
6.67,161.27,91.20,28.85,17.52,0.02,70.07
6.68,161.56,91.38,28.86,17.52,0.02,70.18
6.69,161.85,91.55,28.88,17.52,0.02,70.30
6.70,162.14,91.73,28.89,17.52,0.02,70.41
6.71,162.43,91.90,28.90,17.52,0.02,70.53
6.72,162.72,92.08,28.92,17.52,0.02,70.64
6.73,163.01,92.25,28.93,17.52,0.02,70.75
6.74,163.30,92.43,28.95,17.52,0.02,70.87
6.75,163.59,92.60,28.96,17.52,0.02,70.98
6.76,163.88,92.78,28.97,17.52,0.02,71.10
6.77,164.17,92.95,28.99,17.52,0.02,71.21
6.78,164.46,93.13,29.00,17.52,0.02,71.33
6.79,164.75,93.30,29.02,17.52,0.02,71.44
6.80,165.04,93.48,29.03,17.52,0.02,71.56
6.81,165.33,93.66,29.04,17.52,0.02,71.67
6.82,165.62,93.83,29.06,17.52,0.02,71.79
6.83,165.91,94.01,29.07,17.52,0.02,71.90
6.84,166.20,94.18,29.09,17.52,0.02,72.02
6.85,166.49,94.36,29.10,17.52,0.02,72.13
6.86,166.78,94.53,29.11,17.52,0.02,72.25
6.87,167.07,94.71,29.13,17.52,0.02,72.37
6.88,167.36,94.88,29.14,17.52,0.02,72.48
6.89,167.65,95.06,29.16,17.52,0.02,72.60
6.90,167.95,95.23,29.17,17.52,0.02,72.71
6.91,168.24,95.41,29.18,17.52,0.02,72.83
6.92,168.53,95.58,29.20,17.52,0.02,72.95
6.93,168.82,95.76,29.21,17.52,0.02,73.06
6.94,169.11,95.93,29.23,17.52,0.02,73.18
6.95,169.41,96.11,29.24,17.52,0.02,73.30
6.96,169.70,96.28,29.25,17.52,0.02,73.42
6.97,169.99,96.46,29.27,17.52,0.02,73.53
6.98,170.28,96.63,29.28,17.52,0.02,73.65
6.99,170.58,96.81,29.30,17.53,0.02,73.77
7.00,170.87,96.98,29.31,17.53,0.02,73.89
7.01,171.16,97.16,29.32,17.53,0.02,74.00
7.02,171.46,97.34,29.34,17.53,0.02,74.12
7.03,171.75,97.51,29.35,17.53,0.02,74.24
7.04,172.04,97.69,29.37,17.53,0.02,74.36
7.05,172.34,97.86,29.38,17.53,0.02,74.48
7.06,172.63,98.04,29.39,17.53,0.02,74.59
7.07,172.93,98.21,29.41,17.53,0.02,74.71
7.08,173.22,98.39,29.42,17.53,0.02,74.83
7.09,173.51,98.56,29.44,17.53,0.02,74.95
7.10,173.81,98.74,29.45,17.53,0.02,75.07
7.11,174.10,98.91,29.46,17.53,0.02,75.19
7.12,174.40,99.09,29.48,17.53,0.02,75.31
7.13,174.69,99.26,29.49,17.53,0.02,75.43
7.14,174.99,99.44,29.51,17.53,0.02,75.55
7.15,175.28,99.61,29.52,17.53,0.02,75.67
7.16,175.58,99.79,29.53,17.53,0.02,75.79
7.17,175.87,99.96,29.55,17.53,0.02,75.91
7.18,176.17,100.14,29.56,17.53,0.02,76.03
7.19,176.46,100.31,29.58,17.53,0.02,76.15
7.20,176.76,100.49,29.59,17.53,0.02,76.27
7.21,177.06,100.67,29.60,17.53,0.02,76.39
7.22,177.35,100.84,29.62,17.53,0.02,76.51
7.23,177.65,101.02,29.63,17.53,0.02,76.63
7.24,177.94,101.19,29.65,17.53,0.02,76.75
7.25,178.24,101.37,29.66,17.53,0.02,76.87
7.26,178.54,101.54,29.67,17.53,0.02,77.00
7.27,178.83,101.72,29.69,17.53,0.02,77.12
7.28,179.13,101.89,29.70,17.53,0.02,77.24
7.29,179.43,102.07,29.72,17.53,0.02,77.36
7.30,179.73,102.24,29.73,17.53,0.02,77.48
7.31,180.02,102.42,29.74,17.53,0.02,77.61
7.32,180.32,102.59,29.76,17.53,0.02,77.73
7.33,180.62,102.77,29.77,17.53,0.02,77.85
7.34,180.92,102.94,29.79,17.53,0.02,77.97
7.35,181.21,103.12,29.80,17.53,0.02,78.09
7.36,181.51,103.29,29.81,17.53,0.02,78.22
7.37,181.81,103.47,29.83,17.53,0.02,78.34
7.38,182.11,103.65,29.84,17.53,0.02,78.46
7.39,182.41,103.82,29.86,17.53,0.02,78.59
7.40,182.71,104.00,29.87,17.53,0.02,78.71
7.41,183.00,104.17,29.88,17.53,0.02,78.83
7.42,183.30,104.35,29.90,17.53,0.02,78.96
7.43,183.60,104.52,29.91,17.53,0.02,79.08
7.44,183.90,104.70,29.93,17.53,0.02,79.20
7.45,184.20,104.87,29.94,17.53,0.02,79.33
7.46,184.50,105.05,29.95,17.53,0.02,79.45
7.47,184.80,105.22,29.97,17.53,0.02,79.58
7.48,185.10,105.40,29.98,17.53,0.02,79.70
7.49,185.40,105.57,30.00,17.53,0.02,79.83
7.50,185.70,105.75,30.01,17.53,0.02,79.95
7.51,186.00,105.92,30.02,17.53,0.02,80.08
7.52,186.30,106.10,30.04,17.53,0.02,80.20
7.53,186.60,106.28,30.05,17.53,0.02,80.33
7.54,186.90,106.45,30.07,17.53,0.02,80.45
7.55,187.20,106.63,30.08,17.54,0.02,80.58
7.56,187.50,106.80,30.09,17.54,0.02,80.70
7.57,187.80,106.98,30.11,17.54,0.02,80.83
7.58,188.11,107.15,30.12,17.54,0.02,80.95
7.59,188.41,107.33,30.14,17.54,0.02,81.08
7.60,188.71,107.50,30.15,17.54,0.02,81.20
7.61,189.01,107.68,30.16,17.54,0.02,81.33
7.62,189.31,107.85,30.18,17.54,0.02,81.46
7.63,189.61,108.03,30.19,17.54,0.02,81.58
7.64,189.92,108.20,30.21,17.54,0.02,81.71
7.65,190.22,108.38,30.22,17.54,0.02,81.84
7.66,190.52,108.56,30.23,17.54,0.02,81.96
7.67,190.82,108.73,30.25,17.54,0.02,82.09
7.68,191.12,108.91,30.26,17.54,0.02,82.22
7.69,191.43,109.08,30.28,17.54,0.02,82.35
7.70,191.73,109.26,30.29,17.54,0.02,82.47
7.71,192.03,109.43,30.30,17.54,0.02,82.60
7.72,192.34,109.61,30.32,17.54,0.02,82.73
7.73,192.64,109.78,30.33,17.54,0.02,82.86
7.74,192.94,109.96,30.35,17.54,0.02,82.98
7.75,193.25,110.13,30.36,17.54,0.02,83.11
7.76,193.55,110.31,30.37,17.54,0.02,83.24
7.77,193.85,110.48,30.39,17.54,0.02,83.37
7.78,194.16,110.66,30.40,17.54,0.02,83.50
7.79,194.46,110.84,30.42,17.54,0.02,83.63
7.80,194.77,111.01,30.43,17.54,0.02,83.76
7.81,195.07,111.19,30.44,17.54,0.02,83.88
7.82,195.37,111.36,30.46,17.54,0.02,84.01
7.83,195.68,111.54,30.47,17.54,0.02,84.14
7.84,195.98,111.71,30.49,17.54,0.02,84.27
7.85,196.29,111.89,30.50,17.54,0.02,84.40
7.86,196.59,112.06,30.51,17.54,0.02,84.53
7.87,196.90,112.24,30.53,17.54,0.02,84.66
7.88,197.20,112.41,30.54,17.54,0.02,84.79
7.89,197.51,112.59,30.56,17.54,0.02,84.92
7.90,197.82,112.76,30.57,17.54,0.02,85.05
7.91,198.12,112.94,30.58,17.54,0.02,85.18
7.92,198.43,113.12,30.60,17.54,0.02,85.31
7.93,198.73,113.29,30.61,17.54,0.02,85.44
7.94,199.04,113.47,30.63,17.54,0.02,85.57
7.95,199.35,113.64,30.64,17.54,0.02,85.70
7.96,199.65,113.82,30.65,17.54,0.02,85.84
7.97,199.96,113.99,30.67,17.54,0.02,85.97
7.98,200.27,114.17,30.68,17.54,0.02,86.10
7.99,200.57,114.34,30.70,17.54,0.02,86.23
8.00,200.88,114.52,30.71,17.54,0.02,86.36
8.01,201.19,114.69,30.72,17.54,0.02,86.49
8.02,201.49,114.87,30.74,17.54,0.02,86.62
8.03,201.80,115.04,30.75,17.54,0.02,86.76
8.04,202.11,115.22,30.77,17.54,0.02,86.89
8.05,202.42,115.40,30.78,17.54,0.02,87.02
8.06,202.73,115.57,30.79,17.54,0.02,87.15
8.07,203.03,115.75,30.81,17.54,0.02,87.29
8.08,203.34,115.92,30.82,17.54,0.02,87.42
8.09,203.65,116.10,30.84,17.54,0.02,87.55
8.10,203.96,116.27,30.85,17.54,0.02,87.68
8.11,204.27,116.45,30.86,17.54,0.02,87.82
8.12,204.58,116.62,30.88,17.54,0.02,87.95
8.13,204.88,116.80,30.89,17.54,0.02,88.08
8.14,205.19,116.97,30.91,17.54,0.02,88.22
8.15,205.50,117.15,30.92,17.54,0.02,88.35
8.16,205.81,117.33,30.93,17.54,0.02,88.49
8.17,206.12,117.50,30.95,17.55,0.02,88.62
8.18,206.43,117.68,30.96,17.55,0.01,88.75
8.19,206.74,117.85,30.98,17.55,0.01,88.89
8.20,207.05,118.03,30.99,17.55,0.01,89.02
8.21,207.36,118.20,31.00,17.55,0.01,89.16
8.22,207.67,118.38,31.02,17.55,0.01,89.29
8.23,207.98,118.55,31.03,17.55,0.01,89.43
8.24,208.29,118.73,31.05,17.55,0.01,89.56
8.25,208.60,118.90,31.06,17.55,0.01,89.70
8.26,208.91,119.08,31.07,17.55,0.01,89.83
8.27,209.22,119.26,31.09,17.55,0.01,89.97
8.28,209.53,119.43,31.10,17.55,0.01,90.10
8.29,209.84,119.61,31.12,17.55,0.01,90.24
8.30,210.16,119.78,31.13,17.55,0.01,90.37
8.31,210.47,119.96,31.14,17.55,0.01,90.51
8.32,210.78,120.13,31.16,17.55,0.01,90.65
8.33,211.09,120.31,31.17,17.55,0.01,90.78
8.34,211.40,120.48,31.19,17.55,0.01,90.92
8.35,211.71,120.66,31.20,17.55,0.01,91.05
8.36,212.03,120.83,31.21,17.55,0.01,91.19
8.37,212.34,121.01,31.23,17.55,0.01,91.33
8.38,212.65,121.19,31.24,17.55,0.01,91.46
8.39,212.96,121.36,31.26,17.55,0.01,91.60
8.40,213.28,121.54,31.27,17.55,0.01,91.74
8.41,213.59,121.71,31.28,17.55,0.01,91.88
8.42,213.90,121.89,31.30,17.55,0.01,92.01
8.43,214.21,122.06,31.31,17.55,0.01,92.15
8.44,214.53,122.24,31.33,17.55,0.01,92.29
8.45,214.84,122.41,31.34,17.55,0.01,92.43
8.46,215.15,122.59,31.35,17.55,0.01,92.56
8.47,215.47,122.77,31.37,17.55,0.01,92.70
8.48,215.78,122.94,31.38,17.55,0.01,92.84
8.49,216.10,123.12,31.40,17.55,0.01,92.98
8.50,216.41,123.29,31.41,17.55,0.01,93.12
8.51,216.72,123.47,31.42,17.55,0.01,93.26
8.52,217.04,123.64,31.44,17.55,0.01,93.40
8.53,217.35,123.82,31.45,17.55,0.01,93.53
8.54,217.67,123.99,31.47,17.55,0.01,93.67
8.55,217.98,124.17,31.48,17.55,0.01,93.81
8.56,218.30,124.34,31.49,17.55,0.01,93.95
8.57,218.61,124.52,31.51,17.55,0.01,94.09
8.58,218.93,124.70,31.52,17.55,0.01,94.23
8.59,219.24,124.87,31.54,17.55,0.01,94.37
8.60,219.56,125.05,31.55,17.55,0.01,94.51
8.61,219.87,125.22,31.56,17.55,0.01,94.65
8.62,220.19,125.40,31.58,17.55,0.01,94.79
8.63,220.51,125.57,31.59,17.55,0.01,94.93
8.64,220.82,125.75,31.61,17.55,0.01,95.07
8.65,221.14,125.92,31.62,17.55,0.01,95.21
8.66,221.45,126.10,31.63,17.55,0.01,95.35
8.67,221.77,126.28,31.65,17.55,0.01,95.49
8.68,222.09,126.45,31.66,17.55,0.01,95.64
8.69,222.40,126.63,31.68,17.55,0.01,95.78
8.70,222.72,126.80,31.69,17.55,0.01,95.92
8.71,223.04,126.98,31.70,17.55,0.01,96.06
8.72,223.35,127.15,31.72,17.55,0.01,96.20
8.73,223.67,127.33,31.73,17.55,0.01,96.34
8.74,223.99,127.50,31.75,17.55,0.01,96.48
8.75,224.31,127.68,31.76,17.55,0.01,96.63
8.76,224.62,127.86,31.77,17.55,0.01,96.77
8.77,224.94,128.03,31.79,17.55,0.01,96.91
8.78,225.26,128.21,31.80,17.55,0.01,97.05
8.79,225.58,128.38,31.82,17.55,0.01,97.20
8.80,225.90,128.56,31.83,17.55,0.01,97.34
8.81,226.21,128.73,31.84,17.55,0.01,97.48
8.82,226.53,128.91,31.86,17.55,0.01,97.62
8.83,226.85,129.08,31.87,17.55,0.01,97.77
8.84,227.17,129.26,31.89,17.55,0.01,97.91
8.85,227.49,129.44,31.90,17.55,0.01,98.05
8.86,227.81,129.61,31.91,17.55,0.01,98.20
8.87,228.13,129.79,31.93,17.55,0.01,98.34
8.88,228.45,129.96,31.94,17.55,0.01,98.49
8.89,228.77,130.14,31.96,17.56,0.01,98.63
8.90,229.09,130.31,31.97,17.56,0.01,98.77
8.91,229.41,130.49,31.98,17.56,0.01,98.92
8.92,229.73,130.66,32.00,17.56,0.01,99.06
8.93,230.05,130.84,32.01,17.56,0.01,99.21
8.94,230.37,131.02,32.03,17.56,0.01,99.35
8.95,230.69,131.19,32.04,17.56,0.01,99.50
8.96,231.01,131.37,32.05,17.56,0.01,99.64
8.97,231.33,131.54,32.07,17.56,0.01,99.79
8.98,231.65,131.72,32.08,17.56,0.01,99.93
8.99,231.97,131.89,32.10,17.56,0.01,100.08
9.00,232.29,132.07,32.11,17.56,0.01,100.22
9.01,232.61,132.24,32.12,17.56,0.01,100.37
9.02,232.93,132.42,32.14,17.56,0.01,100.51
9.03,233.25,132.60,32.15,17.56,0.01,100.66
9.04,233.58,132.77,32.17,17.56,0.01,100.80
9.05,233.90,132.95,32.18,17.56,0.01,100.95
9.06,234.22,133.12,32.19,17.56,0.01,101.10
9.07,234.54,133.30,32.21,17.56,0.01,101.24
9.08,234.86,133.47,32.22,17.56,0.01,101.39
9.09,235.19,133.65,32.24,17.56,0.01,101.54
9.10,235.51,133.82,32.25,17.56,0.01,101.68
9.11,235.83,134.00,32.26,17.56,0.01,101.83
9.12,236.15,134.18,32.28,17.56,0.01,101.98
9.13,236.48,134.35,32.29,17.56,0.01,102.13
9.14,236.80,134.53,32.31,17.56,0.01,102.27
9.15,237.12,134.70,32.32,17.56,0.01,102.42
9.16,237.45,134.88,32.33,17.56,0.01,102.57
9.17,237.77,135.05,32.35,17.56,0.01,102.72
9.18,238.09,135.23,32.36,17.56,0.01,102.86
9.19,238.42,135.40,32.38,17.56,0.01,103.01
9.20,238.74,135.58,32.39,17.56,0.01,103.16
9.21,239.06,135.76,32.40,17.56,0.01,103.31
9.22,239.39,135.93,32.42,17.56,0.01,103.46
9.23,239.71,136.11,32.43,17.56,0.01,103.61
9.24,240.04,136.28,32.45,17.56,0.01,103.75
9.25,240.36,136.46,32.46,17.56,0.01,103.90
9.26,240.69,136.63,32.47,17.56,0.01,104.05
9.27,241.01,136.81,32.49,17.56,0.01,104.20
9.28,241.34,136.98,32.50,17.56,0.01,104.35
9.29,241.66,137.16,32.52,17.56,0.01,104.50
9.30,241.99,137.34,32.53,17.56,0.01,104.65
9.31,242.31,137.51,32.54,17.56,0.01,104.80
9.32,242.64,137.69,32.56,17.56,0.01,104.95
9.33,242.96,137.86,32.57,17.56,0.01,105.10
9.34,243.29,138.04,32.59,17.56,0.01,105.25
9.35,243.61,138.21,32.60,17.56,0.01,105.40
9.36,243.94,138.39,32.61,17.56,0.01,105.55
9.37,244.27,138.57,32.63,17.56,0.01,105.70
9.38,244.59,138.74,32.64,17.56,0.01,105.85
9.39,244.92,138.92,32.66,17.56,0.01,106.00
9.40,245.25,139.09,32.67,17.56,0.01,106.15
9.41,245.57,139.27,32.68,17.56,0.01,106.31
9.42,245.90,139.44,32.70,17.56,0.01,106.46
9.43,246.23,139.62,32.71,17.56,0.01,106.61
9.44,246.55,139.79,32.73,17.56,0.01,106.76
9.45,246.88,139.97,32.74,17.56,0.01,106.91
9.46,247.21,140.15,32.75,17.56,0.01,107.06
9.47,247.54,140.32,32.77,17.56,0.01,107.22
9.48,247.86,140.50,32.78,17.56,0.01,107.37
9.49,248.19,140.67,32.80,17.56,0.01,107.52
9.50,248.52,140.85,32.81,17.56,0.01,107.67
9.51,248.85,141.02,32.82,17.56,0.01,107.82
9.52,249.18,141.20,32.84,17.56,0.01,107.98
9.53,249.50,141.38,32.85,17.56,0.01,108.13
9.54,249.83,141.55,32.87,17.56,0.01,108.28
9.55,250.16,141.73,32.88,17.56,0.01,108.44
9.56,250.49,141.90,32.89,17.56,0.01,108.59
9.57,250.82,142.08,32.91,17.56,0.01,108.74
9.58,251.15,142.25,32.92,17.56,0.01,108.90
9.59,251.48,142.43,32.94,17.56,0.01,109.05
9.60,251.81,142.60,32.95,17.56,0.01,109.20
9.61,252.14,142.78,32.96,17.56,0.01,109.36
9.62,252.47,142.96,32.98,17.56,0.01,109.51
9.63,252.80,143.13,32.99,17.56,0.01,109.67
9.64,253.13,143.31,33.01,17.56,0.01,109.82
9.65,253.46,143.48,33.02,17.56,0.01,109.97
9.66,253.79,143.66,33.03,17.56,0.01,110.13
9.67,254.12,143.83,33.05,17.56,0.01,110.28
9.68,254.45,144.01,33.06,17.56,0.01,110.44
9.69,254.78,144.19,33.08,17.56,0.01,110.59
9.70,255.11,144.36,33.09,17.56,0.01,110.75
9.71,255.44,144.54,33.10,17.56,0.01,110.90
9.72,255.77,144.71,33.12,17.57,0.01,111.06
9.73,256.10,144.89,33.13,17.57,0.01,111.22
9.74,256.43,145.06,33.15,17.57,0.01,111.37
9.75,256.77,145.24,33.16,17.57,0.01,111.53
9.76,257.10,145.41,33.17,17.57,0.01,111.68
9.77,257.43,145.59,33.19,17.57,0.01,111.84
9.78,257.76,145.77,33.20,17.57,0.01,112.00
9.79,258.09,145.94,33.22,17.57,0.01,112.15
9.80,258.43,146.12,33.23,17.57,0.01,112.31
9.81,258.76,146.29,33.24,17.57,0.01,112.47
9.82,259.09,146.47,33.26,17.57,0.01,112.62
9.83,259.42,146.64,33.27,17.57,0.01,112.78
9.84,259.76,146.82,33.29,17.57,0.01,112.94
9.85,260.09,147.00,33.30,17.57,0.01,113.09
9.86,260.42,147.17,33.31,17.57,0.01,113.25
